code,name,name_en,full_name,full_name_en,code_name,district_code,center
00628,Tây Mỗ,Tay Mo,Phường Tây Mỗ,Tay Mo Ward,tay_mo,019,"21.0096762, 105.7445572"
00631,Mễ Trì,Me Tri,Phường Mễ Trì,Me Tri Ward,me_tri,019,"21.0081098, 105.7792886"
00632,Phú Đô,Phu Do,Phường Phú Đô,Phu Do Ward,phu_do,019,"21.0093455, 105.7663513"
00634,Đại Mỗ,Dai Mo,Phường Đại Mỗ,Dai Mo Ward,dai_mo,019,"20.9932717, 105.7630172"
00637,Trung Văn,Trung Van,Phường Trung Văn,Trung Van Ward,trung_van,019,"20.9921504, 105.7838655"
00640,Văn Điển,Van Dien,Thị trấn Văn Điển,Van Dien Township,van_dien,020,"20.9442882, 105.8440259"
00643,Tân Triều,Tan Trieu,Xã Tân Triều,Tan Trieu Commune,tan_trieu,020,"20.9787252, 105.7978267"
00646,Thanh Liệt,Thanh Liet,Xã Thanh Liệt,Thanh Liet Commune,thanh_liet,020,"20.96358335, 105.81077904352244"
00649,Tả Thanh Oai,Ta Thanh Oai,Xã Tả Thanh Oai,Ta Thanh Oai Commune,ta_thanh_oai,020,"20.948863, 105.8082265"
00652,Hữu Hoà,Huu Hoa,Xã Hữu Hoà,Huu Hoa Commune,huu_hoa,020,"20.9518721, 105.8045726251298"
00655,Tam Hiệp,Tam Hiep,Xã Tam Hiệp,Tam Hiep Commune,tam_hiep,020,"20.9502032, 105.8304206"
00658,Tứ Hiệp,Tu Hiep,Xã Tứ Hiệp,Tu Hiep Commune,tu_hiep,020,"20.9470654, 105.8532541"
00661,Yên Mỹ,Yen My,Xã Yên Mỹ,Yen My Commune,yen_my,020,"20.94773265, 105.87074105919939"
00664,Vĩnh Quỳnh,Vinh Quynh,Xã Vĩnh Quỳnh,Vinh Quynh Commune,vinh_quynh,020,"20.9374187, 105.8390631"
00667,Ngũ Hiệp,Ngu Hiep,Xã Ngũ Hiệp,Ngu Hiep Commune,ngu_hiep,020,"20.9231728, 105.8565877"
00670,Duyên Hà,Duyen Ha,Xã Duyên Hà,Duyen Ha Commune,duyen_ha,020,"20.9225324, 105.8949275"
00673,Ngọc Hồi,Ngoc Hoi,Xã Ngọc Hồi,Ngoc Hoi Commune,ngoc_hoi,020,"20.913781800000002, 105.84238775342396"
00676,Vạn Phúc,Van Phuc,Xã Vạn Phúc,Van Phuc Commune,van_phuc,020,"20.9114304, 105.8912975"
00679,Đại áng,Dai ang,Xã Đại áng,Dai ang Commune,dai_ang,020,"20.8956092, 105.824996"
00682,Liên Ninh,Lien Ninh,Xã Liên Ninh,Lien Ninh Commune,lien_ninh,020,"20.906727, 105.8540359379007"
00685,Đông Mỹ,Dong My,Xã Đông Mỹ,Dong My Commune,dong_my,020,"20.9161075, 105.872262"
00688,Quang Trung,Quang Trung,Phường Quang Trung,Quang Trung Ward,quang_trung,024,"22.8457261, 104.9992132"
00691,Trần Phú,Tran Phu,Phường Trần Phú,Tran Phu Ward,tran_phu,024,"22.8296262, 104.9894042"
00692,Ngọc Hà,Ngoc Ha,Phường Ngọc Hà,Ngoc Ha Ward,ngoc_ha,024,"22.8366889, 105.012238"
00694,Nguyễn Trãi,Nguyen Trai,Phường Nguyễn Trãi,Nguyen Trai Ward,nguyen_trai,024,"22.8248625, 104.9828625"
00697,Minh Khai,Minh Khai,Phường Minh Khai,Minh Khai Ward,minh_khai,024,"22.82019, 104.988066"
00700,Ngọc Đường,Ngoc Duong,Xã Ngọc Đường,Ngoc Duong Commune,ngoc_duong,024,"22.8453186, 105.0231608"
00703,Kim Thạch,Kim Thach,Xã Kim Thạch,Kim Thach Commune,kim_thach,030,
00706,Phú Linh,Phu Linh,Xã Phú Linh,Phu Linh Commune,phu_linh,030,"22.751884, 105.0204134"
00709,Kim Linh,Kim Linh,Xã Kim Linh,Kim Linh Commune,kim_linh,030,
00712,Phó Bảng,Pho Bang,Thị trấn Phó Bảng,Pho Bang Township,pho_bang,026,"23.2530966, 105.1851227"
00715,Lũng Cú,Lung Cu,Xã Lũng Cú,Lung Cu Commune,lung_cu,026,"23.3611108, 105.318437"
00718,Má Lé,Ma Le,Xã Má Lé,Ma Le Commune,ma_le,026,"23.3100874, 105.2988929"
00721,Đồng Văn,Dong Van,Thị trấn Đồng Văn,Dong Van Township,dong_van,026,"23.2782975, 105.3615214"
00724,Lũng Táo,Lung Tao,Xã Lũng Táo,Lung Tao Commune,lung_tao,026,"23.2803689, 105.2748317"
00727,Phố Là,Pho La,Xã Phố Là,Pho La Commune,pho_la,026,"23.268, 105.1622164"
00730,Thài Phìn Tủng,Thai Phin Tung,Xã Thài Phìn Tủng,Thai Phin Tung Commune,thai_phin_tung,026,"23.2553156, 105.2877165"
00733,Sủng Là,Sung La,Xã Sủng Là,Sung La Commune,sung_la,026,"23.2326016, 105.2162683"
00736,Xà Phìn,Xa Phin,Xã Xà Phìn,Xa Phin Commune,xa_phin,026,"23.2514828, 105.2639645"
00739,Tả Phìn,Ta Phin,Xã Tả Phìn,Ta Phin Commune,ta_phin,026,"23.2414505, 105.3176604"
00742,Tả Lủng,Ta Lung,Xã Tả Lủng,Ta Lung Commune,ta_lung,026,"23.2502182, 105.3581142"
00745,Phố Cáo,Pho Cao,Xã Phố Cáo,Pho Cao Commune,pho_cao,026,"23.2008228, 105.1758742"
00748,Sính Lủng,Sinh Lung,Xã Sính Lủng,Sinh Lung Commune,sinh_lung,026,
00751,Sảng Tủng,Sang Tung,Xã Sảng Tủng,Sang Tung Commune,sang_tung,026,"23.213479, 105.2439809"
00754,Lũng Thầu,Lung Thau,Xã Lũng Thầu,Lung Thau Commune,lung_thau,026,"23.268734, 105.2413205"
00757,Hố Quáng Phìn,Ho Quang Phin,Xã Hố Quáng Phìn,Ho Quang Phin Commune,ho_quang_phin,026,
00760,Vần Chải,Van Chai,Xã Vần Chải,Van Chai Commune,van_chai,026,"23.2762071, 105.3411409"
00763,Lũng Phìn,Lung Phin,Xã Lũng Phìn,Lung Phin Commune,lung_phin,026,"23.1476879, 105.2972031"
00766,Sủng Trái,Sung Trai,Xã Sủng Trái,Sung Trai Commune,sung_trai,026,
00769,Mèo Vạc,Meo Vac,Thị trấn Mèo Vạc,Meo Vac Township,meo_vac,027,"23.1659539, 105.4102745"
00772,Thượng Phùng,Thuong Phung,Xã Thượng Phùng,Thuong Phung Commune,thuong_phung,027,
00775,Pải Lủng,Pai Lung,Xã Pải Lủng,Pai Lung Commune,pai_lung,027,"23.2568557, 105.3869817"
00778,Xín Cái,Xin Cai,Xã Xín Cái,Xin Cai Commune,xin_cai,027,
00781,Pả Vi,Pa Vi,Xã Pả Vi,Pa Vi Commune,pa_vi,027,"23.2063053, 105.4166686736807"
00784,Giàng Chu Phìn,Giang Chu Phin,Xã Giàng Chu Phìn,Giang Chu Phin Commune,giang_chu_phin,027,
00787,Sủng Trà,Sung Tra,Xã Sủng Trà,Sung Tra Commune,sung_tra,027,
00790,Sủng Máng,Sung Mang,Xã Sủng Máng,Sung Mang Commune,sung_mang,027,
00793,Sơn Vĩ,Son Vi,Xã Sơn Vĩ,Son Vi Commune,son_vi,027,
00796,Tả Lủng,Ta Lung,Xã Tả Lủng,Ta Lung Commune,ta_lung,027,"23.2379313, 105.3794674"
00799,Cán Chu Phìn,Can Chu Phin,Xã Cán Chu Phìn,Can Chu Phin Commune,can_chu_phin,027,
00802,Lũng Pù,Lung Pu,Xã Lũng Pù,Lung Pu Commune,lung_pu,027,
00805,Lũng Chinh,Lung Chinh,Xã Lũng Chinh,Lung Chinh Commune,lung_chinh,027,
00808,Tát Ngà,Tat Nga,Xã Tát Ngà,Tat Nga Commune,tat_nga,027,
00811,Nậm Ban,Nam Ban,Xã Nậm Ban,Nam Ban Commune,nam_ban,027,
00814,Khâu Vai,Khau Vai,Xã Khâu Vai,Khau Vai Commune,khau_vai,027,"23.0861656, 105.4867496"
00815,Niêm Tòng,Niem Tong,Xã Niêm Tòng,Niem Tong Commune,niem_tong,027,
00817,Niêm Sơn,Niem Son,Xã Niêm Sơn,Niem Son Commune,niem_son,027,"23.0396282, 105.4184477"
00820,Yên Minh,Yen Minh,Thị trấn Yên Minh,Yen Minh Township,yen_minh,028,"23.1172045, 105.1491234"
00823,Thắng Mố,Thang Mo,Xã Thắng Mố,Thang Mo Commune,thang_mo,028,"23.2504997, 105.0840442"
00826,Phú Lũng,Phu Lung,Xã Phú Lũng,Phu Lung Commune,phu_lung,028,
00829,Sủng Tráng,Sung Trang,Xã Sủng Tráng,Sung Trang Commune,sung_trang,028,
00832,Bạch Đích,Bach Dich,Xã Bạch Đích,Bach Dich Commune,bach_dich,028,
00835,Na Khê,Na Khe,Xã Na Khê,Na Khe Commune,na_khe,028,
00838,Sủng Thài,Sung Thai,Xã Sủng Thài,Sung Thai Commune,sung_thai,028,
00841,Hữu Vinh,Huu Vinh,Xã Hữu Vinh,Huu Vinh Commune,huu_vinh,028,"23.1220401, 105.16405818483416"
00844,Lao Và Chải,Lao Va Chai,Xã Lao Và Chải,Lao Va Chai Commune,lao_va_chai,028,"23.116866, 105.08159"
00847,Mậu Duệ,Mau Due,Xã Mậu Duệ,Mau Due Commune,mau_due,028,"23.0655917, 105.2377382"
00850,Đông Minh,Dong Minh,Xã Đông Minh,Dong Minh Commune,dong_minh,028,
00853,Mậu Long,Mau Long,Xã Mậu Long,Mau Long Commune,mau_long,028,
00856,Ngam La,Ngam La,Xã Ngam La,Ngam La Commune,ngam_la,028,
00859,Ngọc Long,Ngoc Long,Xã Ngọc Long,Ngoc Long Commune,ngoc_long,028,
00862,Đường Thượng,Duong Thuong,Xã Đường Thượng,Duong Thuong Commune,duong_thuong,028,"22.9795109, 105.1854347"
00865,Lũng Hồ,Lung Ho,Xã Lũng Hồ,Lung Ho Commune,lung_ho,028,
00868,Du Tiến,Du Tien,Xã Du Tiến,Du Tien Commune,du_tien,028,
00871,Du Già,Du Gia,Xã Du Già,Du Gia Commune,du_gia,028,"22.9311718, 105.2229058"
00874,Tam Sơn,Tam Son,Thị trấn Tam Sơn,Tam Son Township,tam_son,029,"23.0648567, 104.9940634"
00877,Bát Đại Sơn,Bat Dai Son,Xã Bát Đại Sơn,Bat Dai Son Commune,bat_dai_son,029,
00880,Nghĩa Thuận,Nghia Thuan,Xã Nghĩa Thuận,Nghia Thuan Commune,nghia_thuan,029,
00883,Cán Tỷ,Can Ty,Xã Cán Tỷ,Can Ty Commune,can_ty,029,"23.0830246, 105.0373563"
00886,Cao Mã Pờ,Cao Ma Po,Xã Cao Mã Pờ,Cao Ma Po Commune,cao_ma_po,029,
00889,Thanh Vân,Thanh Van,Xã Thanh Vân,Thanh Van Commune,thanh_van,029,
00892,Tùng Vài,Tung Vai,Xã Tùng Vài,Tung Vai Commune,tung_vai,029,"23.066608, 104.9193169"
00895,Đông Hà,Dong Ha,Xã Đông Hà,Dong Ha Commune,dong_ha,029,"20.9344581, 105.722985"
00898,Quản Bạ,Quan Ba,Xã Quản Bạ,Quan Ba Commune,quan_ba,029,"23.0584372, 104.99660585"
00901,Lùng Tám,Lung Tam,Xã Lùng Tám,Lung Tam Commune,lung_tam,029,"23.0486357, 105.0430783"
00904,Quyết Tiến,Quyet Tien,Xã Quyết Tiến,Quyet Tien Commune,quyet_tien,029,"23.01990885, 104.9582850239245"
00907,Tả Ván,Ta Van,Xã Tả Ván,Ta Van Commune,ta_van,029,"23.0617219, 104.9899127"
00910,Thái An,Thai An,Xã Thái An,Thai An Commune,thai_an,029,
00913,Vị Xuyên,Vi Xuyen,Thị trấn Vị Xuyên,Vi Xuyen Township,vi_xuyen,030,"22.6678835, 104.9818144"
00916,Nông Trường Việt Lâm,Nong Truong Viet Lam,Thị trấn Nông Trường Việt Lâm,Nong Truong Viet Lam Township,nong_truong_viet_lam,030,"22.6254981, 104.9588089"
00919,Minh Tân,Minh Tan,Xã Minh Tân,Minh Tan Commune,minh_tan,030,
00922,Thuận Hoà,Thuan Hoa,Xã Thuận Hoà,Thuan Hoa Commune,thuan_hoa,030,"22.9040748, 105.0092527"
00925,Tùng Bá,Tung Ba,Xã Tùng Bá,Tung Ba Commune,tung_ba,030,"22.876363, 105.0800979"
00928,Thanh Thủy,Thanh Thuy,Xã Thanh Thủy,Thanh Thuy Commune,thanh_thuy,030,"22.9183973, 104.8635363"
00931,Thanh Đức,Thanh Duc,Xã Thanh Đức,Thanh Duc Commune,thanh_duc,030,
00934,Phong Quang,Phong Quang,Xã Phong Quang,Phong Quang Commune,phong_quang,030,"22.8675948, 104.9574244"
00937,Xín Chải,Xin Chai,Xã Xín Chải,Xin Chai Commune,xin_chai,030,
00940,Phương Tiến,Phuong Tien,Xã Phương Tiến,Phuong Tien Commune,phuong_tien,030,"22.86114755, 104.922121869368"
00943,Lao Chải,Lao Chai,Xã Lao Chải,Lao Chai Commune,lao_chai,030,
00946,Phương Độ,Phuong Do,Xã Phương Độ,Phuong Do Commune,phuong_do,024,"22.8297474, 104.9511588"
00949,Phương Thiện,Phuong Thien,Xã Phương Thiện,Phuong Thien Commune,phuong_thien,024,"22.7962415, 104.9735498"
00952,Cao Bồ,Cao Bo,Xã Cao Bồ,Cao Bo Commune,cao_bo,030,
00955,Đạo Đức,Dao Duc,Xã Đạo Đức,Dao Duc Commune,dao_duc,030,
00958,Thượng Sơn,Thuong Son,Xã Thượng Sơn,Thuong Son Commune,thuong_son,030,
00961,Linh Hồ,Linh Ho,Xã Linh Hồ,Linh Ho Commune,linh_ho,030,"22.7054634, 105.05303195771003"
00964,Quảng Ngần,Quang Ngan,Xã Quảng Ngần,Quang Ngan Commune,quang_ngan,030,
00967,Việt Lâm,Viet Lam,Xã Việt Lâm,Viet Lam Commune,viet_lam,030,"22.6254981, 104.9588089"
00970,Ngọc Linh,Ngoc Linh,Xã Ngọc Linh,Ngoc Linh Commune,ngoc_linh,030,"22.6701153, 105.0194049"
00973,Ngọc Minh,Ngoc Minh,Xã Ngọc Minh,Ngoc Minh Commune,ngoc_minh,030,
00976,Bạch Ngọc,Bach Ngoc,Xã Bạch Ngọc,Bach Ngoc Commune,bach_ngoc,030,
00979,Trung Thành,Trung Thanh,Xã Trung Thành,Trung Thanh Commune,trung_thanh,030,
00982,Minh Sơn,Minh Son,Xã Minh Sơn,Minh Son Commune,minh_son,031,"22.8237249, 105.2005269"
00985,Giáp Trung,Giap Trung,Xã Giáp Trung,Giap Trung Commune,giap_trung,031,"22.7976964, 105.2337842"
00988,Yên Định,Yen Dinh,Xã Yên Định,Yen Dinh Commune,yen_dinh,031,
00991,Yên Phú,Yen Phu,Thị trấn Yên Phú,Yen Phu Township,yen_phu,031,"22.7384452, 105.3110009"
00994,Minh Ngọc,Minh Ngoc,Xã Minh Ngọc,Minh Ngoc Commune,minh_ngoc,031,
00997,Yên Phong,Yen Phong,Xã Yên Phong,Yen Phong Commune,yen_phong,031,
01000,Lạc Nông,Lac Nong,Xã Lạc Nông,Lac Nong Commune,lac_nong,031,
01003,Phú Nam,Phu Nam,Xã Phú Nam,Phu Nam Commune,phu_nam,031,
01006,Yên Cường,Yen Cuong,Xã Yên Cường,Yen Cuong Commune,yen_cuong,031,
01009,Thượng Tân,Thuong Tan,Xã Thượng Tân,Thuong Tan Commune,thuong_tan,031,
01012,Đường Âm,Duong Am,Xã Đường Âm,Duong Am Commune,duong_am,031,
01015,Đường Hồng,Duong Hong,Xã Đường Hồng,Duong Hong Commune,duong_hong,031,
01018,Phiêng Luông,Phieng Luong,Xã Phiêng Luông,Phieng Luong Commune,phieng_luong,031,
01021,Vinh Quang,Vinh Quang,Thị trấn Vinh Quang,Vinh Quang Township,vinh_quang,032,"22.7427802, 104.680053"
01024,Bản Máy,Ban May,Xã Bản Máy,Ban May Commune,ban_may,032,
01027,Thàng Tín,Thang Tin,Xã Thàng Tín,Thang Tin Commune,thang_tin,032,
01030,Thèn Chu Phìn,Then Chu Phin,Xã Thèn Chu Phìn,Then Chu Phin Commune,then_chu_phin,032,
01033,Pố Lồ,Po Lo,Xã Pố Lồ,Po Lo Commune,po_lo,032,
01036,Bản Phùng,Ban Phung,Xã Bản Phùng,Ban Phung Commune,ban_phung,032,"22.7898853, 104.5821901"
01039,Túng Sán,Tung San,Xã Túng Sán,Tung San Commune,tung_san,032,
01042,Chiến Phố,Chien Pho,Xã Chiến Phố,Chien Pho Commune,chien_pho,032,
01045,Đản Ván,Dan Van,Xã Đản Ván,Dan Van Commune,dan_van,032,
01048,Tụ Nhân,Tu Nhan,Xã Tụ Nhân,Tu Nhan Commune,tu_nhan,032,
01051,Tân Tiến,Tan Tien,Xã Tân Tiến,Tan Tien Commune,tan_tien,032,
01054,Nàng Đôn,Nang Don,Xã Nàng Đôn,Nang Don Commune,nang_don,032,
01057,Pờ Ly Ngài,Po Ly Ngai,Xã Pờ Ly Ngài,Po Ly Ngai Commune,po_ly_ngai,032,
01060,Sán Xả Hồ,San Xa Ho,Xã Sán Xả Hồ,San Xa Ho Commune,san_xa_ho,032,
01063,Bản Luốc,Ban Luoc,Xã Bản Luốc,Ban Luoc Commune,ban_luoc,032,"22.6678566, 104.6666012"
01066,Ngàm Đăng Vài,Ngam Dang Vai,Xã Ngàm Đăng Vài,Ngam Dang Vai Commune,ngam_dang_vai,032,
01069,Bản Nhùng,Ban Nhung,Xã Bản Nhùng,Ban Nhung Commune,ban_nhung,032,
01072,Tả Sử Choóng,Ta Su Choong,Xã Tả Sử Choóng,Ta Su Choong Commune,ta_su_choong,032,
01075,Nậm Dịch,Nam Dich,Xã Nậm Dịch,Nam Dich Commune,nam_dich,032,
01081,Hồ Thầu,Ho Thau,Xã Hồ Thầu,Ho Thau Commune,ho_thau,032,
01084,Nam Sơn,Nam Son,Xã Nam Sơn,Nam Son Commune,nam_son,032,
01087,Nậm Tỵ,Nam Ty,Xã Nậm Tỵ,Nam Ty Commune,nam_ty,032,
01090,Thông Nguyên,Thong Nguyen,Xã Thông Nguyên,Thong Nguyen Commune,thong_nguyen,032,"22.56419065, 104.73986428834692"
01093,Nậm Khòa,Nam Khoa,Xã Nậm Khòa,Nam Khoa Commune,nam_khoa,032,
01096,Cốc Pài,Coc Pai,Thị trấn Cốc Pài,Coc Pai Township,coc_pai,033,"22.6818071, 104.4634879"
01099,Nàn Xỉn,Nan Xin,Xã Nàn Xỉn,Nan Xin Commune,nan_xin,033,
01102,Bản Díu,Ban Diu,Xã Bản Díu,Ban Diu Commune,ban_diu,033,
01105,Chí Cà,Chi Ca,Xã Chí Cà,Chi Ca Commune,chi_ca,033,
01108,Xín Mần,Xin Man,Xã Xín Mần,Xin Man Commune,xin_man,033,"22.6818071, 104.4634879"
01114,Thèn Phàng,Then Phang,Xã Thèn Phàng,Then Phang Commune,then_phang,033,
01117,Trung Thịnh,Trung Thinh,Xã Trung Thịnh,Trung Thinh Commune,trung_thinh,033,
01120,Pà Vầy Sủ,Pa Vay Su,Xã Pà Vầy Sủ,Pa Vay Su Commune,pa_vay_su,033,
01123,Cốc Rế,Coc Re,Xã Cốc Rế,Coc Re Commune,coc_re,033,
01126,Thu Tà,Thu Ta,Xã Thu Tà,Thu Ta Commune,thu_ta,033,
01129,Nàn Ma,Nan Ma,Xã Nàn Ma,Nan Ma Commune,nan_ma,033,
01132,Tả Nhìu,Ta Nhiu,Xã Tả Nhìu,Ta Nhiu Commune,ta_nhiu,033,
01135,Bản Ngò,Ban Ngo,Xã Bản Ngò,Ban Ngo Commune,ban_ngo,033,
01138,Chế Là,Che La,Xã Chế Là,Che La Commune,che_la,033,
01141,Nấm Dẩn,Nam Dan,Xã Nấm Dẩn,Nam Dan Commune,nam_dan,033,
01144,Quảng Nguyên,Quang Nguyen,Xã Quảng Nguyên,Quang Nguyen Commune,quang_nguyen,033,"22.5703748, 104.5769871"
01147,Nà Chì,Na Chi,Xã Nà Chì,Na Chi Commune,na_chi,033,"22.517942, 104.5038456"
01150,Khuôn Lùng,Khuon Lung,Xã Khuôn Lùng,Khuon Lung Commune,khuon_lung,033,
01153,Việt Quang,Viet Quang,Thị trấn Việt Quang,Viet Quang Township,viet_quang,034,"22.4118958, 104.8061238"
01156,Vĩnh Tuy,Vinh Tuy,Thị trấn Vĩnh Tuy,Vinh Tuy Township,vinh_tuy,034,"22.2735157, 104.8869298"
01159,Tân Lập,Tan Lap,Xã Tân Lập,Tan Lap Commune,tan_lap,034,
01162,Tân Thành,Tan Thanh,Xã Tân Thành,Tan Thanh Commune,tan_thanh,034,
01165,Đồng Tiến,Dong Tien,Xã Đồng Tiến,Dong Tien Commune,dong_tien,034,
01168,Đồng Tâm,Dong Tam,Xã Đồng Tâm,Dong Tam Commune,dong_tam,034,
01171,Tân Quang,Tan Quang,Xã Tân Quang,Tan Quang Commune,tan_quang,034,"22.48001095, 104.86588264130069"
01174,Thượng Bình,Thuong Binh,Xã Thượng Bình,Thuong Binh Commune,thuong_binh,034,
01177,Hữu Sản,Huu San,Xã Hữu Sản,Huu San Commune,huu_san,034,
01180,Kim Ngọc,Kim Ngoc,Xã Kim Ngọc,Kim Ngoc Commune,kim_ngoc,034,"22.43195035, 104.93471449297991"
01183,Việt Vinh,Viet Vinh,Xã Việt Vinh,Viet Vinh Commune,viet_vinh,034,"22.41119935, 104.80688949079934"
01186,Bằng Hành,Bang Hanh,Xã Bằng Hành,Bang Hanh Commune,bang_hanh,034,
01189,Quang Minh,Quang Minh,Xã Quang Minh,Quang Minh Commune,quang_minh,034,
01192,Liên Hiệp,Lien Hiep,Xã Liên Hiệp,Lien Hiep Commune,lien_hiep,034,"22.39220805, 105.0339200250593"
01195,Vô Điếm,Vo Diem,Xã Vô Điếm,Vo Diem Commune,vo_diem,034,
01198,Việt Hồng,Viet Hong,Xã Việt Hồng,Viet Hong Commune,viet_hong,034,
01201,Hùng An,Hung An,Xã Hùng An,Hung An Commune,hung_an,034,"22.33934825, 104.87518095360858"
01204,Đức Xuân,Duc Xuan,Xã Đức Xuân,Duc Xuan Commune,duc_xuan,034,
01207,Tiên Kiều,Tien Kieu,Xã Tiên Kiều,Tien Kieu Commune,tien_kieu,034,
01210,Vĩnh Hảo,Vinh Hao,Xã Vĩnh Hảo,Vinh Hao Commune,vinh_hao,034,
01213,Vĩnh Phúc,Vinh Phuc,Xã Vĩnh Phúc,Vinh Phuc Commune,vinh_phuc,034,
01216,Đồng Yên,Dong Yen,Xã Đồng Yên,Dong Yen Commune,dong_yen,034,"22.2099556, 104.78724229068774"
01219,Đông Thành,Dong Thanh,Xã Đông Thành,Dong Thanh Commune,dong_thanh,034,
01222,Xuân Minh,Xuan Minh,Xã Xuân Minh,Xuan Minh Commune,xuan_minh,035,
01225,Tiên Nguyên,Tien Nguyen,Xã Tiên Nguyên,Tien Nguyen Commune,tien_nguyen,035,
01228,Tân Nam,Tan Nam,Xã Tân Nam,Tan Nam Commune,tan_nam,035,
01231,Bản Rịa,Ban Ria,Xã Bản Rịa,Ban Ria Commune,ban_ria,035,
01234,Yên Thành,Yen Thanh,Xã Yên Thành,Yen Thanh Commune,yen_thanh,035,"21.7094608, 105.1508834"
01237,Yên Bình,Yen Binh,Thị trấn Yên Bình,Yen Binh Township,yen_binh,035,"22.4111778, 104.5731796"
01240,Tân Trịnh,Tan Trinh,Xã Tân Trịnh,Tan Trinh Commune,tan_trinh,035,
01243,Tân Bắc,Tan Bac,Xã Tân Bắc,Tan Bac Commune,tan_bac,035,
01246,Bằng Lang,Bang Lang,Xã Bằng Lang,Bang Lang Commune,bang_lang,035,
01249,Yên Hà,Yen Ha,Xã Yên Hà,Yen Ha Commune,yen_ha,035,"22.4111778, 104.5731796"
01252,Hương Sơn,Huong Son,Xã Hương Sơn,Huong Son Commune,huong_son,035,
01255,Xuân Giang,Xuan Giang,Xã Xuân Giang,Xuan Giang Commune,xuan_giang,035,"22.3213498, 104.66758358701216"
01258,Nà Khương,Na Khuong,Xã Nà Khương,Na Khuong Commune,na_khuong,035,"22.2675881, 104.5512655"
01261,Tiên Yên,Tien Yen,Xã Tiên Yên,Tien Yen Commune,tien_yen,035,
01264,Vĩ Thượng,Vi Thuong,Xã Vĩ Thượng,Vi Thuong Commune,vi_thuong,035,
01267,Sông Hiến,Song Hien,Phường Sông Hiến,Song Hien Ward,song_hien,040,"22.6081469, 106.0979744"
01270,Sông Bằng,Song Bang,Phường Sông Bằng,Song Bang Ward,song_bang,040,"22.9290759, 105.999944"
01273,Hợp Giang,Hop Giang,Phường Hợp Giang,Hop Giang Ward,hop_giang,040,"22.6675146, 106.2580574"
01276,Tân Giang,Tan Giang,Phường Tân Giang,Tan Giang Ward,tan_giang,040,"22.6505547, 106.2635049"
01279,Ngọc Xuân,Ngoc Xuan,Phường Ngọc Xuân,Ngoc Xuan Ward,ngoc_xuan,040,"22.6721142, 106.2576105"
01282,Đề Thám,De Tham,Phường Đề Thám,De Tham Ward,de_tham,040,
01285,Hoà Chung,Hoa Chung,Phường Hoà Chung,Hoa Chung Ward,hoa_chung,040,"22.66241315, 106.25525608222952"
01288,Duyệt Trung,Duyet Trung,Phường Duyệt Trung,Duyet Trung Ward,duyet_trung,040,
01290,Pác Miầu,Pac Miau,Thị trấn Pác Miầu,Pac Miau Township,pac_miau,042,"22.8344701, 105.4938969"
01291,Đức Hạnh,Duc Hanh,Xã Đức Hạnh,Duc Hanh Commune,duc_hanh,042,
01294,Lý Bôn,Ly Bon,Xã Lý Bôn,Ly Bon Commune,ly_bon,042,"22.9369632, 105.5466068"
01296,Nam Cao,Nam Cao,Xã Nam Cao,Nam Cao Commune,nam_cao,042,"22.9803625, 105.413724"
01297,Nam Quang,Nam Quang,Xã Nam Quang,Nam Quang Commune,nam_quang,042,
01300,Vĩnh Quang,Vinh Quang,Xã Vĩnh Quang,Vinh Quang Commune,vinh_quang,042,
01303,Quảng Lâm,Quang Lam,Xã Quảng Lâm,Quang Lam Commune,quang_lam,042,"22.9365379, 105.5468418"
01304,Thạch Lâm,Thach Lam,Xã Thạch Lâm,Thach Lam Commune,thach_lam,042,
01309,Vĩnh Phong,Vinh Phong,Xã Vĩnh Phong,Vinh Phong Commune,vinh_phong,042,
01312,Mông Ân,Mong An,Xã Mông Ân,Mong An Commune,mong_an,042,
01315,Thái Học,Thai Hoc,Xã Thái Học,Thai Hoc Commune,thai_hoc,042,
01316,Thái Sơn,Thai Son,Xã Thái Sơn,Thai Son Commune,thai_son,042,
01318,Yên Thổ,Yen Tho,Xã Yên Thổ,Yen Tho Commune,yen_tho,042,
01321,Bảo Lạc,Bao Lac,Thị trấn Bảo Lạc,Bao Lac Township,bao_lac,043,"22.950808, 105.6810931"
01324,Cốc Pàng,Coc Pang,Xã Cốc Pàng,Coc Pang Commune,coc_pang,043,
01327,Thượng Hà,Thuong Ha,Xã Thượng Hà,Thuong Ha Commune,thuong_ha,043,
01330,Cô Ba,Co Ba,Xã Cô Ba,Co Ba Commune,co_ba,043,
01333,Bảo Toàn,Bao Toan,Xã Bảo Toàn,Bao Toan Commune,bao_toan,043,"22.9725487, 105.6126042"
01336,Khánh Xuân,Khanh Xuan,Xã Khánh Xuân,Khanh Xuan Commune,khanh_xuan,043,
01339,Xuân Trường,Xuan Truong,Xã Xuân Trường,Xuan Truong Commune,xuan_truong,043,
01342,Hồng Trị,Hong Tri,Xã Hồng Trị,Hong Tri Commune,hong_tri,043,
01343,Kim Cúc,Kim Cuc,Xã Kim Cúc,Kim Cuc Commune,kim_cuc,043,
01345,Phan Thanh,Phan Thanh,Xã Phan Thanh,Phan Thanh Commune,phan_thanh,043,
01348,Hồng An,Hong An,Xã Hồng An,Hong An Commune,hong_an,043,
01351,Hưng Đạo,Hung Dao,Xã Hưng Đạo,Hung Dao Commune,hung_dao,043,
01352,Hưng Thịnh,Hung Thinh,Xã Hưng Thịnh,Hung Thinh Commune,hung_thinh,043,
